,Unnamed: 0,text,label
915,893,a film that takes you inside the rhythms of its subject : you experience it as you watch .,1
3853,3899,it finds its moviegoing pleasures in the tiny events that could make a person who has lived her life half-asleep suddenly wake up and take notice .,1
2985,3507,"the power of shanghai ghetto , a documentary by dana janklowicz-mann and amir mann , rests in the voices of men and women , now in their 70s , who lived there in the 1940s .",1
2044,1196,a stunning and overwhelmingly cogent case for kissinger as a calculating war criminal .,1
2244,2313,a different movie -- sometimes tedious -- by a director many viewers would like to skip but film buffs should get to know .,1
3301,6023,feels too formulaic and too familiar to produce the transgressive thrills of early underground work .,0
3504,3867,sparse but oddly compelling .,1
3398,2110,norton holds the film together .,1
2530,1357,"mr . tsai is a very original artist in his medium , and what time is it there ? should be seen at the very least for its spasms of absurdist humor .",1
1493,1036,u . s . audiences may find [attal and gainsbourg's] unfamiliar personas give the film an intimate and quaint reality that is a little closer to human nature than what hollywood typically concocts .,1
3498,1788,a backstage must-see for true fans of comedy .,1
4273,2309,"a funny and well-contructed black comedy where the old adage "" be careful what you wish for "" is given a full workout .",1
1365,2872,"the son of the bride's humour is born out of an engaging storyline , which also isn't embarrassed to make you reach for the tissues . this movie is to be cherished .",1
3494,2935,"michael moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making , and he's got as potent a topic as ever here .",1
4529,2072,"the touch is generally light enough and the performances , for the most part , credible .",1
2908,2596,"a movie i loved on first sight and , even more important , love in remembrance .",1
950,1922,a gripping drama .,1
4674,2628,this is a superior horror flick .,1
187,2276,"in his u . s . debut , mr . schnitzler proves himself a deft pace master and stylist .",1
244,3307,"[hayek] throws herself into this dream hispanic role with a teeth-clenching gusto , she strikes a potent chemistry with molina and she gradually makes us believe she is kahlo .",1
201,3946,"wow , so who knew charles dickens could be so light-hearted ?",1
92,4323,"a static and sugary little half-hour , after-school special about interfaith understanding , stretched out to 90 minutes .",0
3109,2901,one of the very best movies ever made about the life of moviemaking .,1
2464,3821,"a wonderful , ghastly film .",1
3226,8139,"neither as scary-funny as tremors nor demented-funny as starship troopers , the movie isn't tough to take as long as you've paid a matinee price .",0
2853,2297,"a work of extraordinary journalism , but it is also a work of deft and subtle poetry .",1
818,1642,adaptation is intricately constructed and in a strange way nails all of orlean's themes without being a true adaptation of her book .,1
2527,2588,"[while the last metro] was more melodramatic , confined to a single theater company and its strategies and deceptions , while tavernier is more concerned with the entire period of history .",1
3776,844,it never fails to engage us .,1
3312,786,worth the effort to watch .,1
4318,7712,"though jones and snipes are enthralling , the movie bogs down in rhetoric and cliché .",0
633,457,[villeneuve] seems to realize intuitively that even morality is reduced to an option by the ultimate mysteries of life and death .,1
1326,2706,"this isn't a retooled genre piece , the tale of a guy and his gun , but an amiably idiosyncratic work .",1
2598,148,"tim allen is great in his role but never hogs the scenes from his fellow cast , as there are plenty of laughs and good lines for everyone in this comedy .",1
145,3860,filmmaker tian zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .,1
2662,1623,"too damn weird to pass up , and for the blacklight crowd , way cheaper ( and better ) than pink floyd tickets .",1
1451,4012,"more vaudeville show than well-constructed narrative , but on those terms it's inoffensive and actually rather sweet .",1
2949,2116,"light-years ahead of paint-by-number american blockbusters like pearl harbor , at least artistically .",1
270,769,"a highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings . . it's a worthwhile tutorial in quantum physics and slash-dash",1
2214,4255,the film's heady yet far from impenetrable theory suggests that russians take comfort in their closed-off nationalist reality .,1
1966,3518,another trumpet blast that there may be a new mexican cinema a-bornin' .,1
2474,680,"makes s&m seem very romantic , and maggie gyllenhaal is a delight .",1
845,4015,diverting french comedy in which a husband has to cope with the pesky moods of jealousy .,1
2162,1220,"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all .",1
1426,1138,"garcía bernal and talancón are an immensely appealing couple , and even though their story is predictable , you'll want things to work out .",1
3879,4090,worth a salute just for trying to be more complex than your average film .,1
242,2536,"denis forges out of the theories of class- based rage and sisterly obsession a razor-sided tuning fork that rings with cultural , sexual and social discord .",1
4285,3217,. . . a rich and intelligent film that uses its pulpy core conceit to probe questions of attraction and interdependence and how the heart accomodates practical needs . it is an unstinting look at a collaboration between damaged people that may or may not qual,1
