,Unnamed: 0,idx,text,label
703,48300,48300,a wildly inventive mixture ,1
2709,25072,25072,"comes from its soul 's - eye view of how well-meaning patronizing masked a social injustice , at least as represented by this case ",1
24843,44227,44227,enjoyable feel-good family comedy ,1
17345,38062,38062,figures out how to make us share their enthusiasm ,1
37525,17724,17724,"see a feature that concentrates on people , a project in which the script and characters hold sway ",1
27594,38565,38565,very real and amusing give-and-take ,1
30717,47445,47445,high-concept ,1
27221,39429,39429,oscar-winning master ,1
19559,17289,17289,preserves tosca 's intoxicating ardor through his use of the camera ,1
1254,53420,53420,"there 's back-stabbing , inter-racial desire and , most importantly , singing and dancing . ",1
15605,34999,34999,charming but slight ,1
8084,51119,51119,at least one damn fine ,1
20846,62005,62005,"serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm ",1
28151,20060,20060,"a directorial tour de force by bernard rose , ivans ",1
33711,22141,22141,manages to please its intended audience -- children -- without placing their parents in a coma-like state . ,1
10042,23764,23764,elaborate special effects ,1
5921,23283,23283,a crisp psychological drama ( and ) a fascinating little thriller that would have been perfect for an old `` twilight zone '' episode ,1
14562,22522,22522,"confessions may not be a straightforward bio , nor does it offer much in the way of barris ' motivations , but the film is an oddly fascinating depiction of an architect of pop culture . ",1
37368,7454,7454,"macdowell ... gives give a solid , anguished performance that eclipses nearly everything else she 's ever done . ",1
37843,21392,21392,successful animated movies ,1
19876,15025,15025,is entertainment opportunism at its most glaring ,1
10702,28923,28923,a triumph of emotionally and narratively complex filmmaking . ,1
22071,50104,50104,empathy ,1
28507,54539,54539,"is that rare animal known as ' a perfect family film , ' because it 's about family ",1
7051,37031,37031,is a riot . ,1
35068,54712,54712,despite downplaying her good looks ,1
33334,41020,41020,it is hard to resist ,1
10554,14517,14517,a con artist and ,1
18198,1706,1706,of a balanced film that explains the zeitgeist that is the x games ,1
25487,10915,10915,transforms this story about love and culture ,1
6979,43233,43233,of delightful hand shadows ,1
9995,23141,23141,the proud warrior that still lingers in the souls of these characters ,1
28960,12454,12454,leads to a satisfying destination ,1
23395,41321,41321,inspired portrait ,1
26477,56823,56823,", sometimes funny ",1
785,58754,58754,the actors pick up the slack ,1
13677,15332,15332,"light the candles , bring out the cake ",1
17338,26966,26966,we also need movies like tim mccann 's revolution no. 9 . ,1
6594,50449,50449,"often messy and frustrating , but very pleasing at its best moments , it 's very much like life itself . ",1
32546,57219,57219,"guilty-pleasure , daytime-drama sort ",1
24156,13527,13527,", is a temporal inquiry that shoulders its philosophical burden lightly . ",1
36739,27984,27984,even as it points out how inseparable the two are ,1
28310,56586,56586,makes sure the salton sea works the way a good noir should ,1
12545,56522,56522,appropriately cynical social commentary aside ,1
33881,6312,6312,perfectly ,1
13023,15194,15194,to congratulate himself for having the guts to confront it ,1
19775,55456,55456,", spicy footnote ",1
19349,11800,11800,what makes this film special ,1
24047,58198,58198,playful iranian parable ,1
37973,29178,29178,"inject her pure fantasy character , melanie carmichael , with a massive infusion of old-fashioned hollywood magic ",1
20293,4385,4385,effort to share his impressions of life and loss and time and art with us ,1
21828,980,980,"is the refreshingly unhibited enthusiasm that the people , in spite of clearly evident poverty and hardship , bring to their music ",1
30222,44903,44903,will be an enjoyable choice for younger kids ,1
31871,52943,52943,", then triple x marks the spot . ",1
12860,16243,16243,'s something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers ,1
25155,56873,56873,an imaginatively mixed cast ,1
16447,46720,46720,it is a remarkably original work . ,1
35337,46007,46007,a remarkable and novel ,1
21231,20344,20344,remains the most wondrous of all hollywood fantasies -- and the apex of steven spielberg 's misunderstood career . ,1
12717,21878,21878,new best friend '' ,1
31669,32127,32127,"'s the cute frissons of discovery and humor between chaplin and kidman that keep this nicely wound clock not just ticking , but humming ",1
14161,53814,53814,"surprising highs , ",1
32930,46394,46394,that remains vividly in memory long ,1
10970,13941,13941,might actually want to watch . ,1
33282,6754,6754,"lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food . ",1
23741,43031,43031,"its shape-shifting perils , political intrigue ",1
35359,33517,33517,with scenes so true and heartbreaking ,1
38103,27797,27797,"this picture is murder by numbers , and as easy to be bored by as your abc 's , despite a few whopping shootouts . ",0
19429,7299,7299,be used as analgesic balm for overstimulated minds ,1
33527,23672,23672,a very real and amusing give-and-take ,1
14273,35519,35519,inter-species ,1
6851,24923,24923,great saturday night live sketch ,1
15503,3813,3813,an intimate feeling ,1
33374,17610,17610,"if you 've a taste for the quirky , steal a glimpse ",1
24688,28766,28766,"be funny , uplifting and moving ",1
10462,57469,57469,one of the most exciting action films to come out of china in recent years ,1
23330,5547,5547,"fills the time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage ",1
10190,2478,2478,to be liberating ,1
21384,59972,59972,effort and ,1
8443,57559,57559,reveals how we all need a playful respite from the grind to refresh our souls ,1
4250,7898,7898,a winning and wildly fascinating work ,1
2106,53616,53616,"it 's a wise and powerful tale of race and culture forcefully told , with superb performances throughout . ",1
11801,31285,31285,"in fact , it 's quite fun in places . ",1
24470,37171,37171,that is n't afraid to admit it ,1
16872,52158,52158,hollywood magic ,1
15866,46447,46447,esoteric ,1
17896,66605,66605,are to ourselves and each other ,1
33336,19473,19473,balances real-time rhythms with propulsive incident . ,1
14498,58372,58372,that should please history fans ,1
30220,23040,23040,"because despite all the backstage drama , this is a movie that tells stories that work -- is charming , is moving ",1
8563,5186,5186,"crisp framing , edgy camera work , and ",1
25917,55324,55324,"is good , except its timing ",1
12766,31349,31349,with sensitivity and skill ,1
3728,47333,47333,can trust ,1
5324,29944,29944,unusually surreal ,1
24788,46773,46773,a worthwhile addition to a distinguished film legacy ,1
33533,4390,4390,"reverent , and subtly different ",1
18405,21525,21525,a psychic journey deep into the very fabric of iranian ... ,1
27213,13209,13209,with a sensitivity ,1
1307,36891,36891,brings an irresistible blend of warmth and humor and a consistent embracing humanity in the face of life 's harshness . ,1
5153,39880,39880,its slightly humorous and tender story ,1
28303,45125,45125,"smooth , shrewd , powerful act ",1
28970,40757,40757,a phenomenal band with such an engrossing story that will capture the minds and hearts of many ,1
4822,30553,30553,lightweight but appealing . ,1
14763,36998,36998,you enjoy more because you 're one of the lucky few who sought it out ,1
31983,56694,56694,does a good job ,1
28877,53141,53141,the past via surrealist flourishes ,1
4268,2744,2744,arthur schnitzler 's reigen ,1
30749,58010,58010,"make personal velocity into an intricate , intimate and intelligent journey . ",1
33338,45158,45158,a high-powered star pedigree ,1
19340,10148,10148,an enormously entertaining movie ,1
21479,11439,11439,splendid meal ,1
24339,9484,9484,quirky and funny ,1
13390,11803,11803,", the movie stirs us as well . ",1
34021,48325,48325,weirdly beautiful place ,1
15185,23935,23935,"is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in . ",0
15516,46006,46006,true events ,1
37196,8451,8451,offers a ray of hope to the refugees able to look ahead and resist living in a past ,1
10667,60611,60611,elegantly appointed ,1
6035,3878,3878,", this has layered , well-developed characters and some surprises . ",1
11955,44658,44658,"engaging , imaginative filmmaking ",1
6340,14977,14977,"of the kind of lush , all-enveloping movie experience ",1
25207,24857,24857,catapulting ,1
28880,31772,31772,a rounded and revealing overview of this ancient holistic healing system ,1
27877,42933,42933,its impressive images ,1
35533,39974,39974,new ground ,1
24164,41686,41686,fun family fare ,1
10708,39813,39813,is awesome ,1
12624,13438,13438,catches dramatic fire . ,1
35376,55631,55631,the charismatic jackie chan ,1
23676,45499,45499,was impressed by how many tit-for-tat retaliatory responses the filmmakers allow before pulling the plug on the conspirators and averting an american-russian armageddon ,1
16901,51280,51280,harks ,1
24524,25354,25354,has something to say ,1
26442,24076,24076,the best ensemble casts ,1
30592,58379,58379,"its audience -- in a heartwarming , nonjudgmental kind of way -- ",1
12847,47370,47370,"the reason to go see `` blue crush '' is the phenomenal , water-born cinematography by david hennings . ",1
33228,42126,42126,gripping performances ,1
7461,43682,43682,the procession ,1
36525,55575,55575,"knows everything and answers all questions , is visually smart , cleverly written , and nicely ",1
23137,51378,51378,"see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success ",1
25808,39742,39742,"inspiring , ironic ",1
29436,22561,22561,marvelous documentary touches ,1
13363,26327,26327,"alternately melancholic , hopeful and strangely funny ",1
4251,46514,46514,'s better than one might expect when you look at the list of movies starring ice-t in a major role . ,1
3370,52377,52377,should see this movie ,1
5297,48941,48941,", soar . ",1
3664,50194,50194,the journey feel like a party ,1
14085,53116,53116,rock-solid little genre picture ,1
24260,1213,1213,beautiful paean ,1
15800,15961,15961,is worth your time ,1
34567,48836,48836,been a confusing and horrifying vision into an intense and engrossing head-trip ,1
25815,1108,1108,"a technically superb film , ",1
